ts_recv,symbol,bid_px_00,ask_px_00,raw_symbol,bid_px,ask_px
2024-04-04 22:00:06.417987921+00:00,ESM4 C6000,0.55,0.85,ESM4 C6000,0.55,0.85
2024-04-04 22:00:06.418319564+00:00,ESM4 P2500,0.55,0.9,ESM4 P2500,0.55,0.9
2024-04-04 22:00:06.418319564+00:00,ESM4 P4250,9.95,10.75,ESM4 P4250,9.95,10.75
2024-04-04 22:00:06.418537792+00:00,ESM4 P4325,11.5,12.25,ESM4 P4325,11.5,12.25
2024-04-04 22:00:06.418641049+00:00,ESM4 C5820,1.9,2.3,ESM4 C5820,1.9,2.3
2024-04-04 22:00:06.418798157+00:00,ESM4 C5900,1.05,1.4,ESM4 C5900,1.05,1.4
2024-04-04 22:00:06.418910559+00:00,ESM4 C6100,0.2,0.6,ESM4 C6100,0.2,0.6
2024-04-04 22:00:06.419140782+00:00,ESM4 P3500,3.0,3.4,ESM4 P3500,3.0,3.4
2024-04-04 22:00:06.419254218+00:00,ESM4 C6200,0.1,0.45,ESM4 C6200,0.1,0.45
2024-04-04 22:00:06.419379495+00:00,ESM4 P3600,3.55,3.95,ESM4 P3600,3.55,3.95
2024-04-04 22:00:06.419973991+00:00,ESM4 C6150,0.15,0.5,ESM4 C6150,0.15,0.5
2024-04-04 22:00:06.421196227+00:00,ESM4 C5950,0.7,1.1,ESM4 C5950,0.7,1.1
2024-04-04 22:00:06.421569484+00:00,ESM4 P3800,4.8,5.25,ESM4 P3800,4.8,5.25
2024-04-04 22:00:06.422770549+00:00,ESM4 P2400,0.45,0.8,ESM4 P2400,0.45,0.8
2024-04-04 22:00:06.425080184+00:00,ESM4 P4275,10.5,11.25,ESM4 P4275,10.5,11.25
2024-04-04 22:00:06.427456863+00:00,ESM4 P3850,5.2,5.65,ESM4 P3850,5.2,5.65
2024-04-04 22:00:06.440851551+00:00,ESM4 C5850,1.5,1.9,ESM4 C5850,1.5,1.9
2024-04-04 22:00:06.441165121+00:00,ESM4 C5790,2.4,2.8,ESM4 C5790,2.4,2.8
2024-04-04 22:00:06.441660907+00:00,ESM4,5203.75,5204.0,ESM4,5203.75,5204.0
2024-04-04 22:00:06.443562137+00:00,ESM4 P4300,11.0,11.75,ESM4 P4300,11.0,11.75
2024-04-04 22:00:06.444762105+00:00,ESM4 C5800,2.2,2.65,ESM4 C5800,2.2,2.65
2024-04-04 22:00:06.446691054+00:00,ESM4 P4000,6.55,7.05,ESM4 P4000,6.55,7.05
2024-04-04 22:00:06.446962652+00:00,ESM4 P3650,3.8,4.25,ESM4 P3650,3.8,4.25
2024-04-04 22:00:06.460242393+00:00,ESM4 P4350,12.0,12.75,ESM4 P4350,12.0,12.75
2024-04-04 22:00:06.542411755+00:00,ESM4,5203.75,5204.0,ESM4,5203.75,5204.0
2024-04-04 22:00:06.542639056+00:00,ESM4,5203.75,5204.0,ESM4,5203.75,5204.0
2024-04-04 22:00:06.542646152+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:06.542732293+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:06.542836211+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:06.543446670+00:00,ESM4 P5200,125.0,127.75,ESM4 P5200,125.0,127.75
2024-04-04 22:00:06.569990614+00:00,ESM4 P4175,8.75,9.3,ESM4 P4175,8.75,9.3
2024-04-04 22:00:06.571760494+00:00,ESM4 P4850,40.75,42.5,ESM4 P4850,40.75,42.5
2024-04-04 22:00:06.572011044+00:00,ESM4 P4400,13.25,14.25,ESM4 P4400,13.25,14.25
2024-04-04 22:00:06.578955220+00:00,ESM4 P4850,41.0,42.5,ESM4 P4850,41.0,42.5
2024-04-04 22:00:06.595463296+00:00,ESM4 P4475,15.5,16.75,ESM4 P4475,15.5,16.75
2024-04-04 22:00:06.596291452+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:06.596411359+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:06.612393524+00:00,ESM4 C5075,209.75,212.75,ESM4 C5075,209.75,212.75
2024-04-04 22:00:06.612393524+00:00,ESM4 C5370,53.0,54.75,ESM4 C5370,53.0,54.75
2024-04-04 22:00:06.612393524+00:00,ESM4 C5175,143.75,146.25,ESM4 C5175,143.75,146.25
2024-04-04 22:00:06.630595546+00:00,ESM4 P3350,2.4,2.75,ESM4 P3350,2.4,2.75
2024-04-04 22:00:06.632392336+00:00,ESM4 P3400,2.6,2.95,ESM4 P3400,2.6,2.95
2024-04-04 22:00:06.638073553+00:00,ESM4 P4325,11.5,12.25,ESM4 P4325,11.5,12.25
2024-04-04 22:00:06.639554008+00:00,ESM4 P2000,0.2,0.45,ESM4 P2000,0.2,0.45
2024-04-04 22:00:06.726428533+00:00,ESM4 C5390,46.75,48.5,ESM4 C5390,46.75,48.5
2024-04-04 22:00:06.843621661+00:00,ESM4,5203.5,5203.75,ESM4,5203.5,5203.75
2024-04-04 22:00:06.843768729+00:00,ESM4,5203.5,5203.75,ESM4,5203.5,5203.75
2024-04-04 22:00:06.844386100+00:00,ESM4,5203.5,5203.75,ESM4,5203.5,5203.75
2024-04-04 22:00:06.844393831+00:00,ESM4,5203.25,5203.75,ESM4,5203.25,5203.75
2024-04-04 22:00:06.844480689+00:00,ESM4,5203.25,5203.75,ESM4,5203.25,5203.75
2024-04-04 22:00:06.844616119+00:00,ESM4,5203.25,5203.75,ESM4,5203.25,5203.75
2024-04-04 22:00:06.844624311+00:00,ESM4,5203.25,5203.75,ESM4,5203.25,5203.75
2024-04-04 22:00:06.844863669+00:00,ESM4,5203.25,5203.75,ESM4,5203.25,5203.75
2024-04-04 22:00:06.845161163+00:00,ESM4,5203.25,5203.75,ESM4,5203.25,5203.75
2024-04-04 22:00:06.846772343+00:00,ESM4 C5620,8.9,9.75,ESM4 C5620,8.9,9.75
2024-04-04 22:00:06.849371572+00:00,ESM4,5203.25,5203.75,ESM4,5203.25,5203.75
2024-04-04 22:00:06.849834283+00:00,ESM4 P4325,11.5,12.25,ESM4 P4325,11.5,12.25
2024-04-04 22:00:06.849834283+00:00,ESM4 C5730,3.7,4.3,ESM4 C5730,3.7,4.3
2024-04-04 22:00:06.855980516+00:00,ESM4,5203.5,5203.75,ESM4,5203.5,5203.75
2024-04-04 22:00:06.867563976+00:00,ESM4 P4425,14.0,15.0,ESM4 P4425,14.0,15.0
2024-04-04 22:00:06.876322120+00:00,ESM4,5203.5,5203.75,ESM4,5203.5,5203.75
2024-04-04 22:00:06.876328950+00:00,ESM4,5203.5,5203.75,ESM4,5203.5,5203.75
2024-04-04 22:00:06.877044869+00:00,ESM4 C5125,175.5,178.0,ESM4 C5125,175.5,178.0
2024-04-04 22:00:06.877044869+00:00,ESM4 C5225,115.25,117.75,ESM4 C5225,115.25,117.75
2024-04-04 22:00:06.878957280+00:00,ESM4,5203.5,5203.75,ESM4,5203.5,5203.75
2024-04-04 22:00:06.882064239+00:00,ESM4 P5320,185.5,188.5,ESM4 P5320,185.5,188.5
2024-04-04 22:00:06.882981915+00:00,ESM4 C5515,19.75,21.25,ESM4 C5515,19.75,21.25
2024-04-04 22:00:06.882981915+00:00,ESM4 C5400,43.75,45.75,ESM4 C5400,43.75,45.75
2024-04-04 22:00:06.882981915+00:00,ESM4 C5275,90.25,92.5,ESM4 C5275,90.25,92.5
2024-04-04 22:00:06.884214477+00:00,ESM4 C5200,129.0,131.5,ESM4 C5200,129.0,131.5
2024-04-04 22:00:06.884214477+00:00,ESM4 P5250,148.0,150.5,ESM4 P5250,148.0,150.5
2024-04-04 22:00:06.884335879+00:00,ESM4 C5425,37.25,39.0,ESM4 C5425,37.25,39.0
2024-04-04 22:00:06.884335879+00:00,ESM4 C5350,59.75,61.75,ESM4 C5350,59.75,61.75
2024-04-04 22:00:06.886318591+00:00,ESM4 C5320,71.0,73.0,ESM4 C5320,71.0,73.0
2024-04-04 22:00:06.886440453+00:00,ESM4 C5325,69.0,71.0,ESM4 C5325,69.0,71.0
2024-04-04 22:00:06.886440453+00:00,ESM4 C5475,26.5,28.0,ESM4 C5475,26.5,28.0
2024-04-04 22:00:06.887002393+00:00,ESM4 C5420,38.5,40.25,ESM4 C5420,38.5,40.25
2024-04-04 22:00:06.887610600+00:00,ESM4 C5495,23.0,24.5,ESM4 C5495,23.0,24.5
2024-04-04 22:00:06.888119656+00:00,ESM4 C5490,23.75,25.25,ESM4 C5490,23.75,25.25
2024-04-04 22:00:06.888586955+00:00,ESM4 C5470,27.25,29.0,ESM4 C5470,27.25,29.0
2024-04-04 22:00:06.888586955+00:00,ESM4 P4925,51.25,53.0,ESM4 P4925,51.25,53.0
2024-04-04 22:00:06.888779441+00:00,ESM4 C5510,20.5,22.0,ESM4 C5510,20.5,22.0
2024-04-04 22:00:06.889093251+00:00,ESM4 P5150,106.0,108.25,ESM4 P5150,106.0,108.25
2024-04-04 22:00:06.889262257+00:00,ESM4 C5450,31.5,33.25,ESM4 C5450,31.5,33.25
2024-04-04 22:00:06.889504749+00:00,ESM4 P5000,64.75,66.75,ESM4 P5000,64.75,66.75
2024-04-04 22:00:06.889504749+00:00,ESM4 C5250,102.25,104.5,ESM4 C5250,102.25,104.5
2024-04-04 22:00:06.889645626+00:00,ESM4 C5270,92.75,94.75,ESM4 C5270,92.75,94.75
2024-04-04 22:00:06.890015187+00:00,ESM4 P5075,82.5,84.75,ESM4 P5075,82.5,84.75
2024-04-04 22:00:06.890235929+00:00,ESM4 P5025,70.25,72.25,ESM4 P5025,70.25,72.25
2024-04-04 22:00:06.890345607+00:00,ESM4 P5270,158.0,160.5,ESM4 P5270,158.0,160.5
2024-04-04 22:00:06.890345607+00:00,ESM4 P5175,115.25,117.5,ESM4 P5175,115.25,117.5
2024-04-04 22:00:06.891330916+00:00,ESM4 C5375,51.25,53.25,ESM4 C5375,51.25,53.25
2024-04-04 22:00:06.891330916+00:00,ESM4 C5430,36.0,37.75,ESM4 C5430,36.0,37.75
2024-04-04 22:00:06.891480759+00:00,ESM4 C5300,79.25,80.25,ESM4 C5300,79.25,80.25
2024-04-04 22:00:06.891931008+00:00,ESM4 P4875,44.0,45.75,ESM4 P4875,44.0,45.75
2024-04-04 22:00:06.891931008+00:00,ESM4 C5100,192.25,195.0,ESM4 C5100,192.25,195.0
2024-04-04 22:00:06.892220577+00:00,ESM4 P5100,89.75,91.75,ESM4 P5100,89.75,91.75
2024-04-04 22:00:06.892220577+00:00,ESM4 P4950,55.25,57.25,ESM4 P4950,55.25,57.25
2024-04-04 22:00:06.892439604+00:00,ESM4 C5360,56.25,58.25,ESM4 C5360,56.25,58.25
2024-04-04 22:00:06.892730805+00:00,ESM4 P4900,47.5,49.25,ESM4 P4900,47.5,49.25
2024-04-04 22:00:06.892730805+00:00,ESM4 C5380,49.75,51.75,ESM4 C5380,49.75,51.75
2024-04-04 22:00:06.892812964+00:00,ESM4 C5150,159.25,161.75,ESM4 C5150,159.25,161.75
2024-04-04 22:00:06.892925826+00:00,ESM4 P5325,188.5,191.5,ESM4 P5325,188.5,191.5
2024-04-04 22:00:06.893114056+00:00,ESM4 P5125,97.5,99.75,ESM4 P5125,97.5,99.75
2024-04-04 22:00:06.893714124+00:00,ESM4 P5300,174.25,176.75,ESM4 P5300,174.25,176.75
2024-04-04 22:00:06.893801341+00:00,ESM4 C5630,8.2,9.05,ESM4 C5630,8.2,9.05
2024-04-04 22:00:06.894055377+00:00,ESM4 P5225,136.25,139.0,ESM4 P5225,136.25,139.0
2024-04-04 22:00:06.894055377+00:00,ESM4 P5275,160.5,163.5,ESM4 P5275,160.5,163.5
2024-04-04 22:00:06.897284864+00:00,ESM4 P4575,19.75,20.75,ESM4 P4575,19.75,20.75
2024-04-04 22:00:06.899603560+00:00,ESM4 P5200,125.0,127.75,ESM4 P5200,125.0,127.75
2024-04-04 22:00:06.901189203+00:00,ESM4 P4850,41.0,42.5,ESM4 P4850,41.0,42.5
2024-04-04 22:00:06.910082295+00:00,ESM4 C5620,8.9,9.75,ESM4 C5620,8.9,9.75
2024-04-04 22:00:07.184547537+00:00,ESM4,5203.5,5203.75,ESM4,5203.5,5203.75
2024-04-04 22:00:07.184554807+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:07.184648070+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:07.184666189+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:07.184746095+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:07.184835973+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:07.185461594+00:00,ESM4 P2650,0.75,1.05,ESM4 P2650,0.75,1.05
2024-04-04 22:00:07.185911751+00:00,ESM4 P5545,346.5,365.25,ESM4 P5545,346.5,365.25
2024-04-04 22:00:07.186109863+00:00,ESM4 C4625,589.0,607.25,ESM4 C4625,589.0,607.25
2024-04-04 22:00:07.186784582+00:00,ESM4 P5370,211.5,227.0,ESM4 P5370,211.5,227.0
2024-04-04 22:00:07.186892708+00:00,ESM4 P5425,247.75,268.25,ESM4 P5425,247.75,268.25
2024-04-04 22:00:07.186892708+00:00,ESM4 P5520,324.75,343.75,ESM4 P5520,324.75,343.75
2024-04-04 22:00:07.186892708+00:00,ESM4 C4675,542.25,560.5,ESM4 C4675,542.25,560.5
2024-04-04 22:00:07.187567222+00:00,ESM4 P5420,244.25,264.75,ESM4 P5420,244.25,264.75
2024-04-04 22:00:07.187567222+00:00,ESM4 P5490,299.25,319.0,ESM4 P5490,299.25,319.0
2024-04-04 22:00:07.187976134+00:00,ESM4 P5535,337.75,356.5,ESM4 P5535,337.75,356.5
2024-04-04 22:00:07.188169332+00:00,ESM4 P5550,351.0,369.5,ESM4 P5550,351.0,369.5
2024-04-04 22:00:07.188188879+00:00,ESM4 P5410,236.75,257.5,ESM4 P5410,236.75,257.5
2024-04-04 22:00:07.188526298+00:00,ESM4 C4800,427.75,447.0,ESM4 C4800,427.75,447.0
2024-04-04 22:00:07.188992189+00:00,ESM4 C4950,300.75,316.0,ESM4 C4950,300.75,316.0
2024-04-04 22:00:07.189602981+00:00,ESM4 P5350,197.75,214.0,ESM4 P5350,197.75,214.0
2024-04-04 22:00:07.194064651+00:00,ESM4 C5725,3.9,4.5,ESM4 C5725,3.9,4.5
2024-04-04 22:00:07.235089284+00:00,ESM4 P5325,188.75,191.5,ESM4 P5325,188.75,191.5
2024-04-04 22:00:07.235220567+00:00,ESM4 C5175,143.75,146.0,ESM4 C5175,143.75,146.0
2024-04-04 22:00:07.235282665+00:00,ESM4 C5225,115.25,117.5,ESM4 C5225,115.25,117.5
2024-04-04 22:00:07.235282665+00:00,ESM4 C5125,175.5,177.75,ESM4 C5125,175.5,177.75
2024-04-04 22:00:07.235375990+00:00,ESM4 P5320,185.75,188.5,ESM4 P5320,185.75,188.5
2024-04-04 22:00:07.235660940+00:00,ESM4 P5270,158.25,160.5,ESM4 P5270,158.25,160.5
2024-04-04 22:00:07.235965361+00:00,ESM4 P5275,160.75,163.5,ESM4 P5275,160.75,163.5
2024-04-04 22:00:07.235984575+00:00,ESM4 C5150,159.25,161.5,ESM4 C5150,159.25,161.5
2024-04-04 22:00:07.236144197+00:00,ESM4 P5325,188.75,191.5,ESM4 P5325,188.75,191.5
2024-04-04 22:00:07.236204821+00:00,ESM4 C5125,175.5,177.75,ESM4 C5125,175.5,177.75
2024-04-04 22:00:07.236204821+00:00,ESM4 C5225,115.25,117.5,ESM4 C5225,115.25,117.5
2024-04-04 22:00:07.236204821+00:00,ESM4 C5175,143.75,146.0,ESM4 C5175,143.75,146.0
2024-04-04 22:00:07.236277298+00:00,ESM4 P5320,185.75,188.5,ESM4 P5320,185.75,188.5
2024-04-04 22:00:07.236486525+00:00,ESM4 P5270,158.25,160.5,ESM4 P5270,158.25,160.5
2024-04-04 22:00:07.236590745+00:00,ESM4 P5275,160.75,163.5,ESM4 P5275,160.75,163.5
2024-04-04 22:00:07.286133456+00:00,ESM4 C5150,159.25,161.5,ESM4 C5150,159.25,161.5
2024-04-04 22:00:07.303625914+00:00,ESM4 C5570,13.0,14.25,ESM4 C5570,13.0,14.25
2024-04-04 22:00:07.304120481+00:00,ESM4 C5640,7.6,8.4,ESM4 C5640,7.6,8.4
2024-04-04 22:00:07.304290292+00:00,ESM4 C5520,19.0,20.5,ESM4 C5520,19.0,20.5
2024-04-04 22:00:07.305303970+00:00,ESM4 P4625,22.25,23.5,ESM4 P4625,22.25,23.5
2024-04-04 22:00:07.305796996+00:00,ESM4 C5600,10.5,11.5,ESM4 C5600,10.5,11.5
2024-04-04 22:00:07.305963606+00:00,ESM4 P4650,23.75,25.0,ESM4 P4650,23.75,25.0
2024-04-04 22:00:07.306212134+00:00,ESM4 C5580,12.0,13.25,ESM4 C5580,12.0,13.25
2024-04-04 22:00:07.306570836+00:00,ESM4 C5550,15.25,16.5,ESM4 C5550,15.25,16.5
2024-04-04 22:00:07.307321251+00:00,ESM4 C5560,14.0,15.5,ESM4 C5560,14.0,15.5
2024-04-04 22:00:07.307648957+00:00,ESM4 P4775,33.0,34.75,ESM4 P4775,33.0,34.75
2024-04-04 22:00:07.308143135+00:00,ESM4 C5650,7.0,7.8,ESM4 C5650,7.0,7.8
2024-04-04 22:00:07.310023993+00:00,ESM4 C5625,8.5,9.45,ESM4 C5625,8.5,9.45
2024-04-04 22:00:07.310023993+00:00,ESM4 C5535,17.0,18.5,ESM4 C5535,17.0,18.5
2024-04-04 22:00:07.311087651+00:00,ESM4 P4475,15.5,16.75,ESM4 P4475,15.5,16.75
2024-04-04 22:00:07.311087651+00:00,ESM4 P4525,17.5,18.75,ESM4 P4525,17.5,18.75
2024-04-04 22:00:07.311330537+00:00,ESM4 P4600,21.0,22.25,ESM4 P4600,21.0,22.25
2024-04-04 22:00:07.311870112+00:00,ESM4 P4500,16.5,17.75,ESM4 P4500,16.5,17.75
2024-04-04 22:00:07.313530350+00:00,ESM4 C5590,11.0,12.25,ESM4 C5590,11.0,12.25
2024-04-04 22:00:07.314774786+00:00,ESM4 P4800,35.5,37.0,ESM4 P4800,35.5,37.0
2024-04-04 22:00:07.314853360+00:00,ESM4 P4550,18.5,19.75,ESM4 P4550,18.5,19.75
2024-04-04 22:00:07.314940244+00:00,ESM4 P4700,27.0,28.25,ESM4 P4700,27.0,28.25
2024-04-04 22:00:07.315260245+00:00,ESM4 C5575,12.5,13.75,ESM4 C5575,12.5,13.75
2024-04-04 22:00:07.315857971+00:00,ESM4 P2300,0.35,0.7,ESM4 P2300,0.35,0.7
2024-04-04 22:00:07.355586883+00:00,ESM4 P1900,0.05,0.4,ESM4 P1900,0.05,0.4
2024-04-04 22:00:07.355705996+00:00,ESM4 C5710,4.4,5.0,ESM4 C5710,4.4,5.0
2024-04-04 22:00:07.356077692+00:00,ESM4 C6050,0.3,0.7,ESM4 C6050,0.3,0.7
2024-04-04 22:00:07.356720202+00:00,ESM4 C5750,3.2,3.75,ESM4 C5750,3.2,3.75
2024-04-04 22:00:07.358233419+00:00,ESM4 C5730,3.75,4.3,ESM4 C5730,3.75,4.3
2024-04-04 22:00:07.358233419+00:00,ESM4 C5740,3.5,4.0,ESM4 C5740,3.5,4.0
2024-04-04 22:00:07.360540381+00:00,ESM4 C5675,5.8,6.45,ESM4 C5675,5.8,6.45
2024-04-04 22:00:07.361961927+00:00,ESM4 P3150,1.75,2.1,ESM4 P3150,1.75,2.1
2024-04-04 22:00:07.362051698+00:00,ESM4 C5825,1.85,2.2,ESM4 C5825,1.85,2.2
2024-04-04 22:00:07.362051698+00:00,ESM4 P2950,1.25,1.6,ESM4 P2950,1.25,1.6
2024-04-04 22:00:07.362160556+00:00,ESM4 C5670,6.0,6.7,ESM4 C5670,6.0,6.7
2024-04-04 22:00:07.377419407+00:00,ESM4 P2850,1.05,1.4,ESM4 P2850,1.05,1.4
2024-04-04 22:00:07.377752873+00:00,ESM4 P3550,3.25,3.65,ESM4 P3550,3.25,3.65
2024-04-04 22:00:07.384252529+00:00,ESM4 C5590,11.25,12.25,ESM4 C5590,11.25,12.25
2024-04-04 22:00:07.389681570+00:00,ESM4 P3200,1.85,2.15,ESM4 P3200,1.85,2.15
2024-04-04 22:00:07.389898232+00:00,ESM4 P4200,9.1,9.7,ESM4 P4200,9.1,9.7
2024-04-04 22:00:07.390215631+00:00,ESM4 P4175,8.75,9.3,ESM4 P4175,8.75,9.3
2024-04-04 22:00:07.398082190+00:00,ESM4 P4775,33.0,34.5,ESM4 P4775,33.0,34.5
2024-04-04 22:00:07.398305631+00:00,ESM4 P4500,16.5,17.5,ESM4 P4500,16.5,17.5
2024-04-04 22:00:07.398530904+00:00,ESM4 C5630,8.2,9.05,ESM4 C5630,8.2,9.05
2024-04-04 22:00:07.398856383+00:00,ESM4 C5650,7.0,7.8,ESM4 C5650,7.0,7.8
2024-04-04 22:00:07.398929827+00:00,ESM4 C5610,9.6,10.5,ESM4 C5610,9.6,10.5
2024-04-04 22:00:07.399081861+00:00,ESM4 P4525,17.5,18.5,ESM4 P4525,17.5,18.5
2024-04-04 22:00:07.423615469+00:00,ESM4 C5520,19.0,20.5,ESM4 C5520,19.0,20.5
2024-04-04 22:00:07.460283750+00:00,ESM4 P4650,23.75,25.0,ESM4 P4650,23.75,25.0
2024-04-04 22:00:07.460790969+00:00,ESM4 C5550,15.25,16.5,ESM4 C5550,15.25,16.5
2024-04-04 22:00:07.471951944+00:00,ESM4 C5560,14.0,15.5,ESM4 C5560,14.0,15.5
2024-04-04 22:00:07.561672319+00:00,ESM4 C5535,17.0,18.5,ESM4 C5535,17.0,18.5
2024-04-04 22:00:07.677003909+00:00,ESM4 P4700,27.0,28.25,ESM4 P4700,27.0,28.25
2024-04-04 22:00:07.677003909+00:00,ESM4 P4800,35.5,37.0,ESM4 P4800,35.5,37.0
2024-04-04 22:00:07.746999945+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:07.747006540+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:07.748699012+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:07.748705893+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:07.748788974+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:07.749245551+00:00,ESM4,5203.5,5204.0,ESM4,5203.5,5204.0
2024-04-04 22:00:07.749438943+00:00,ESM4 P5525,329.0,347.75,ESM4 P5525,329.0,347.75
2024-04-04 22:00:07.749438943+00:00,ESM4 C4650,565.5,583.75,ESM4 C4650,565.5,583.75
2024-04-04 22:00:07.750380836+00:00,ESM4 C5625,8.5,9.4,ESM4 C5625,8.5,9.4
2024-04-04 22:00:07.752449373+00:00,ESM4 C4700,519.0,537.5,ESM4 C4700,519.0,537.5
2024-04-04 22:00:07.752552338+00:00,ESM4 C4875,361.75,381.25,ESM4 C4875,361.75,381.25
2024-04-04 22:00:07.752865555+00:00,ESM4 P5540,342.25,360.75,ESM4 P5540,342.25,360.75
2024-04-04 22:00:07.752865555+00:00,ESM4 P5475,287.0,307.0,ESM4 P5475,287.0,307.0
2024-04-04 22:00:07.752865555+00:00,ESM4 P5360,204.0,220.5,ESM4 P5360,204.0,220.5
2024-04-04 22:00:07.752949290+00:00,ESM4 P5470,283.0,303.0,ESM4 P5470,283.0,303.0
2024-04-04 22:00:07.753540376+00:00,ESM4 C4925,319.0,339.0,ESM4 C4925,319.0,339.0
2024-04-04 22:00:07.757156360+00:00,ESM4,5203.75,5204.0,ESM4,5203.75,5204.0
2024-04-04 22:00:07.760408282+00:00,ESM4 P5500,307.75,327.25,ESM4 P5500,307.75,327.25
2024-04-04 22:00:07.761418893+00:00,ESM4 C4725,496.0,514.5,ESM4 C4725,496.0,514.5
2024-04-04 22:00:07.761418893+00:00,ESM4 C5025,240.75,256.75,ESM4 C5025,240.75,256.75
2024-04-04 22:00:07.761503166+00:00,ESM4 P5530,333.5,352.25,ESM4 P5530,333.5,352.25
2024-04-04 22:00:07.761503166+00:00,ESM4 P5430,251.75,272.0,ESM4 P5430,251.75,272.0
2024-04-04 22:00:07.761598708+00:00,ESM4 C5050,222.0,238.0,ESM4 C5050,222.0,238.0
2024-04-04 22:00:07.762604553+00:00,ESM4 C4600,610.5,633.0,ESM4 C4600,610.5,633.0
2024-04-04 22:00:07.763134037+00:00,ESM4 P5450,267.0,287.25,ESM4 P5450,267.0,287.25
2024-04-04 22:00:07.763134037+00:00,ESM4 C4750,473.0,491.75,ESM4 C4750,473.0,491.75
2024-04-04 22:00:07.763326579+00:00,ESM4 P5400,229.5,250.25,ESM4 P5400,229.5,250.25
2024-04-04 22:00:07.763421348+00:00,ESM4 P5375,214.75,230.25,ESM4 P5375,214.75,230.25
2024-04-04 22:00:07.763421348+00:00,ESM4 P5510,316.25,335.5,ESM4 P5510,316.25,335.5
2024-04-04 22:00:07.764595672+00:00,ESM4 P5515,320.5,339.75,ESM4 P5515,320.5,339.75
2024-04-04 22:00:07.765438558+00:00,ESM4 P5390,225.0,240.75,ESM4 P5390,225.0,240.75
2024-04-04 22:00:07.765438558+00:00,ESM4 P5495,303.5,323.0,ESM4 P5495,303.5,323.0
2024-04-04 22:00:07.765623994+00:00,ESM4 C5000,265.0,271.25,ESM4 C5000,265.0,271.25
2024-04-04 22:00:07.766552273+00:00,ESM4 C4775,450.25,469.25,ESM4 C4775,450.25,469.25
2024-04-04 22:00:07.766758336+00:00,ESM4 C4900,340.5,360.0,ESM4 C4900,340.5,360.0
2024-04-04 22:00:07.766799822+00:00,ESM4 C4825,405.5,424.75,ESM4 C4825,405.5,424.75
2024-04-04 22:00:07.767710423+00:00,ESM4 P5380,218.25,233.75,ESM4 P5380,218.25,233.75
2024-04-04 22:00:07.767710423+00:00,ESM4 C4975,280.0,296.25,ESM4 C4975,280.0,296.25
2024-04-04 22:00:07.767902161+00:00,ESM4 C4850,383.5,402.75,ESM4 C4850,383.5,402.75
2024-04-04 22:00:07.772220291+00:00,ESM4,5203.75,5204.0,ESM4,5203.75,5204.0
2024-04-04 22:00:07.772228063+00:00,ESM4,5203.75,5204.0,ESM4,5203.75,5204.0
2024-04-04 22:00:07.796244688+00:00,ESM4 C5000,265.75,270.75,ESM4 C5000,265.75,270.75
2024-04-04 22:00:07.833629873+00:00,ESM4 P4675,25.25,26.5,ESM4 P4675,25.25,26.5
2024-04-04 22:00:07.862292149+00:00,ESM4 P3900,5.6,6.05,ESM4 P3900,5.6,6.05
2024-04-04 22:00:07.862582608+00:00,ESM4 P3900,5.6,6.05,ESM4 P3900,5.6,6.05
2024-04-04 22:00:07.879707779+00:00,ESM4 C5590,11.25,12.25,ESM4 C5590,11.25,12.25
2024-04-04 22:00:07.884053864+00:00,ESM4 P4775,33.0,34.5,ESM4 P4775,33.0,34.5
2024-04-04 22:00:07.884266783+00:00,ESM4 P4500,16.5,17.5,ESM4 P4500,16.5,17.5
2024-04-04 22:00:07.886052770+00:00,ESM4 P4525,17.5,18.5,ESM4 P4525,17.5,18.5
2024-04-04 22:00:07.890549454+00:00,ESM4 C5625,8.5,9.4,ESM4 C5625,8.5,9.4
2024-04-04 22:00:07.893233078+00:00,ESM4 C5050,222.0,238.0,ESM4 C5050,222.0,238.0
2024-04-04 22:00:07.893233078+00:00,ESM4 C5025,240.75,256.75,ESM4 C5025,240.75,256.75
2024-04-04 22:00:07.893559171+00:00,ESM4 C5000,265.75,270.75,ESM4 C5000,265.75,270.75
