ticker,open,high,low,close,volume,vwap,t,transactions,otc
AAPL,190.03,190.03,190.02,190.02,1276.0,190.0245,1701103663000,15,
AAPL,190.02,190.025,190.02,190.02,6623.0,190.0204,1701103664000,66,
AAPL,190.02,190.025,190.02,190.025,532.0,190.0243,1701103665000,6,
AAPL,190.0201,190.025,190.01,190.01,1465.0,190.0202,1701103666000,18,
AAPL,190.02,190.0473,190.02,190.0473,2528.0,190.0391,1701103667000,25,
AAPL,190.045,190.055,190.045,190.055,4993.0,190.05,1701103668000,38,
AAPL,190.065,190.0899,190.06,190.085,12289.0,190.0745,1701103669000,106,
AAPL,190.089,190.089,190.089,190.089,186.0,190.0865,1701103671000,4,
AAPL,190.085,190.1,190.085,190.095,4593.0,190.0926,1701103672000,58,
AAPL,190.1,190.1,190.09,190.0901,3509.0,190.0902,1701103673000,21,
AAPL,190.0908,190.1,190.0908,190.095,750.0,190.0958,1701103674000,7,
AAPL,190.1,190.1,190.095,190.095,1902.0,190.0953,1701103675000,4,
AAPL,190.09,190.095,190.09,190.09,979.0,190.0923,1701103676000,22,
AAPL,190.0989,190.0989,190.0989,190.0989,1291.0,190.0989,1701103677000,7,
AAPL,190.1,190.1,190.0986,190.0986,1343.0,190.099,1701103678000,8,
AAPL,190.095,190.1,190.095,190.1,1412.0,190.0956,1701103679000,10,
AAPL,190.1,190.11,190.0964,190.097,6213.0,190.1004,1701103680000,94,
AAPL,190.1,190.11,190.1,190.105,2753.0,190.1017,1701103681000,26,
AAPL,190.105,190.11,190.105,190.105,501.0,190.1065,1701103682000,8,
AAPL,190.105,190.105,190.105,190.105,122.0,190.1049,1701103683000,4,
AAPL,190.105,190.11,190.105,190.11,2408.0,190.1058,1701103684000,11,
AAPL,190.1,190.1099,190.1,190.105,9662.0,190.1078,1701103685000,23,
AAPL,190.105,190.109,190.1,190.105,2203.0,190.1024,1701103686000,32,
AAPL,190.105,190.11,190.105,190.11,1032.0,190.1073,1701103689000,12,
AAPL,190.1099,190.1099,190.1,190.1,693.0,190.1051,1701103690000,9,
AAPL,190.105,190.105,190.105,190.105,124.0,190.1053,1701103693000,4,
AAPL,190.1,190.105,190.1,190.105,3392.0,190.1011,1701103694000,27,
AAPL,190.1,190.11,190.1,190.11,874.0,190.1077,1701103695000,9,
AAPL,190.1099,190.1099,190.1066,190.1066,1227.0,190.1083,1701103697000,5,
AAPL,190.105,190.105,190.1,190.102,1644.0,190.0661,1701103700000,12,
AAPL,190.1081,190.11,190.1028,190.11,630.0,190.1073,1701103701000,6,
AAPL,190.105,190.105,190.105,190.105,1012.0,190.1051,1701103703000,8,
AAPL,190.105,190.105,190.1,190.105,3818.0,190.1012,1701103704000,57,
AAPL,190.1001,190.1001,190.1001,190.1001,201.0,190.1028,1701103705000,6,
AAPL,190.105,190.105,190.105,190.105,162.0,190.1059,1701103706000,9,
AAPL,190.105,190.1191,190.1,190.11,10971.0,190.1102,1701103707000,65,
AAPL,190.1099,190.1099,190.1099,190.1099,525.0,190.1099,1701103708000,2,
AAPL,190.105,190.105,190.1,190.1,2560.0,190.1008,1701103709000,40,
AAPL,190.1,190.105,190.1,190.105,307.0,190.1034,1701103712000,5,
AAPL,190.1003,190.1003,190.08,190.08,8003.0,190.0932,1701103713000,107,
AAPL,190.09,190.1,190.09,190.095,1293.0,190.0919,1701103714000,21,
AAPL,190.095,190.0976,190.09,190.09,4009.0,190.0938,1701103715000,30,
AAPL,190.095,190.0963,190.095,190.0963,609.0,190.0948,1701103716000,6,
AAPL,190.1,190.1,190.095,190.095,617.0,190.0991,1701103717000,6,
AAPL,190.0914,190.0914,190.0914,190.0914,256.0,190.0919,1701103718000,7,
AAPL,190.095,190.095,190.095,190.095,520.0,190.095,1701103719000,1,
AAPL,190.1,190.105,190.1,190.105,1900.0,190.1003,1701103721000,26,
AAPL,190.105,190.105,190.105,190.105,531.0,190.1052,1701103722000,6,
AAPL,190.1012,190.1012,190.08,190.09,4905.0,190.0991,1701103723000,24,
AAPL,190.08,190.08,190.07,190.07,3816.0,190.0796,1701103724000,32,
AAPL,190.07,190.07,190.0609,190.065,4007.0,190.0693,1701103725000,47,
AAPL,190.0699,190.0699,190.06,190.06,2034.0,190.061,1701103726000,36,
AAPL,190.0524,190.06,190.04,190.05,7592.0,190.0508,1701103727000,76,
AAPL,190.045,190.045,190.045,190.045,355.0,190.0449,1701103728000,10,
AAPL,190.045,190.045,190.045,190.045,1050.0,190.0454,1701103729000,7,
AAPL,190.045,190.05,190.045,190.05,2326.0,190.049,1701103731000,29,
AAPL,190.0467,190.0467,190.0467,190.0467,206.0,190.0467,1701103732000,6,
AAPL,190.0488,190.0488,190.0488,190.0488,310.0,190.0509,1701103733000,7,
AAPL,190.0653,190.0653,190.0653,190.0653,366.0,190.0625,1701103734000,5,
AAPL,190.06,190.06,190.05,190.05,788.0,190.0538,1701103735000,6,
AAPL,190.05,190.05,190.045,190.045,1269.0,190.0475,1701103736000,16,
AAPL,190.045,190.045,190.045,190.045,366.0,190.0535,1701103737000,2,
AAPL,190.045,190.055,190.045,190.05,5474.0,190.0499,1701103738000,59,
AAPL,190.045,190.05,190.045,190.05,2307.0,190.0483,1701103739000,26,
AAPL,190.045,190.045,190.045,190.045,379.0,190.0455,1701103741000,6,
AAPL,190.055,190.06,190.0501,190.06,1205.0,190.0514,1701103742000,8,
AAPL,190.045,190.055,190.045,190.0501,2548.0,190.0517,1701103743000,13,
AAPL,190.0501,190.06,190.0501,190.055,1348.0,190.0569,1701103744000,13,
AAPL,190.06,190.06,190.06,190.06,101.0,190.06,1701103745000,2,
AAPL,190.055,190.055,190.05,190.05,1398.0,190.0511,1701103746000,24,
AAPL,190.06,190.08,190.06,190.07,4854.0,190.0718,1701103747000,45,
AAPL,190.07,190.07,190.07,190.07,202.0,190.0699,1701103748000,4,
AAPL,190.08,190.08,190.08,190.08,24572.0,190.0865,1701103749000,12,
AAPL,190.08,190.08,190.08,190.08,632.0,190.0805,1701103750000,3,
AAPL,190.08,190.0846,190.08,190.0803,1347.0,190.0819,1701103751000,8,
AAPL,190.085,190.085,190.07,190.07,4856.0,190.0767,1701103752000,49,
AAPL,190.07,190.07,190.065,190.065,3594.0,190.0691,1701103753000,37,
AAPL,190.07,190.07,190.07,190.07,894.0,190.07,1701103754000,6,
AAPL,190.07,190.07,190.07,190.07,1063.0,190.07,1701103756000,5,
AAPL,190.07,190.075,190.07,190.07,2394.0,190.0702,1701103757000,7,
AAPL,190.075,190.075,190.075,190.075,1001.0,190.075,1701103758000,2,
AAPL,190.0703,190.0703,190.0703,190.0703,558.0,190.0704,1701103759000,5,
AAPL,190.08,190.0877,190.08,190.0877,1285.0,190.0836,1701103760000,15,
AAPL,190.085,190.085,190.085,190.085,311.0,190.0849,1701103761000,3,
AAPL,190.087,190.087,190.08,190.085,634.0,190.0837,1701103762000,7,
AAPL,190.085,190.085,190.085,190.085,652.0,190.085,1701103763000,5,
AAPL,190.08,190.08,190.0799,190.0799,1614.0,190.0799,1701103764000,22,
AAPL,190.08,190.08,190.08,190.08,531.0,190.0798,1701103765000,5,
AAPL,190.075,190.08,190.075,190.08,600.0,190.0775,1701103766000,3,
AAPL,190.079,190.079,190.079,190.079,253.0,190.0789,1701103767000,4,
AAPL,190.0701,190.0701,190.07,190.07,2012.0,190.07,1701103768000,23,
AAPL,190.07,190.07,190.06,190.06,1510.0,190.0653,1701103771000,25,
AAPL,190.05,190.05,190.04,190.04,616.0,190.0483,1701103772000,15,
AAPL,190.0457,190.0457,190.045,190.045,1585.0,190.0455,1701103773000,8,
AAPL,190.045,190.045,190.045,190.045,406.0,190.045,1701103774000,5,
AAPL,190.05,190.05,190.04,190.04,4188.0,190.0461,1701103775000,64,
AAPL,190.045,190.045,190.035,190.035,448.0,190.0419,1701103776000,6,
AAPL,190.035,190.04,190.0301,190.035,1094.0,190.0355,1701103777000,6,
AAPL,190.04,190.04,190.04,190.04,719.0,190.0409,1701103778000,10,
AAPL,190.06,190.065,190.06,190.065,535.0,190.0621,1701103779000,9,
AAPL,190.06,190.06,190.06,190.06,700.0,190.0589,1701103780000,9,
AAPL,190.05,190.05,190.05,190.05,185.0,190.0535,1701103781000,8,
AAPL,190.055,190.06,190.05,190.06,2234.0,190.0555,1701103782000,20,
AAPL,190.061,190.061,190.061,190.061,127.0,190.0608,1701103783000,4,
AAPL,190.065,190.0699,190.065,190.0699,2277.0,190.0692,1701103784000,15,
AAPL,190.0699,190.0699,190.0699,190.0699,301.0,190.0699,1701103785000,2,
AAPL,190.07,190.07,190.07,190.07,518.0,190.0699,1701103786000,12,
AAPL,190.0786,190.0786,190.0786,190.0786,281.0,190.0769,1701103787000,7,
AAPL,190.075,190.075,190.075,190.075,252.0,190.0737,1701103788000,4,
AAPL,190.08,190.08,190.08,190.08,450.0,190.0804,1701103789000,12,
AAPL,190.09,190.095,190.085,190.085,3416.0,190.0895,1701103790000,31,
AAPL,190.085,190.085,190.085,190.085,196.0,190.0874,1701103791000,5,
AAPL,190.0839,190.09,190.0839,190.085,1591.0,190.0853,1701103792000,10,
AAPL,190.085,190.09,190.08,190.085,1025.0,190.0872,1701103793000,24,
AAPL,190.1,190.1,190.095,190.095,405.0,190.0974,1701103794000,6,
AAPL,190.09,190.1,190.09,190.0995,7176.0,190.0964,1701103795000,14,
AAPL,190.09,190.09,190.09,190.09,1330.0,190.0901,1701103797000,25,
AAPL,190.09,190.0999,190.09,190.0959,6066.0,190.0919,1701103799000,43,
AAPL,190.1,190.1,190.1,190.1,215.0,190.0998,1701103800000,4,
AAPL,190.0922,190.0922,190.0922,190.0922,645.0,190.0928,1701103802000,7,
AAPL,190.095,190.095,190.095,190.095,572.0,190.0952,1701103803000,10,
AAPL,190.1,190.1,190.09,190.091,395.0,190.0943,1701103804000,7,
AAPL,190.095,190.095,190.095,190.095,1818.0,190.095,1701103805000,9,
AAPL,190.0901,190.105,190.0901,190.105,3692.0,190.0996,1701103806000,41,
AAPL,190.11,190.119,190.11,190.119,1455.0,190.1129,1701103807000,15,
AAPL,190.115,190.115,190.115,190.115,971.0,190.115,1701103808000,2,
AAPL,190.1199,190.1199,190.113,190.113,1838.0,190.1138,1701103809000,8,
AAPL,190.115,190.115,190.115,190.115,303.0,190.115,1701103810000,3,
AAPL,190.115,190.115,190.115,190.115,542.0,190.115,1701103811000,5,
AAPL,190.115,190.12,190.11,190.11,2503.0,190.1125,1701103812000,25,
AAPL,190.11,190.11,190.11,190.11,534.0,190.11,1701103813000,11,
AAPL,190.1,190.1073,190.1,190.1073,645.0,190.1031,1701103814000,15,
AAPL,190.11,190.11,190.105,190.105,286.0,190.1075,1701103815000,4,
AAPL,190.1083,190.1083,190.1083,190.1083,167.0,190.1073,1701103817000,5,
AAPL,190.11,190.11,190.11,190.11,946.0,190.11,1701103818000,13,
AAPL,190.115,190.115,190.115,190.115,367.0,190.1142,1701103819000,7,
AAPL,190.119,190.119,190.115,190.115,1997.0,190.1163,1701103820000,8,
AAPL,190.12,190.12,190.095,190.095,10512.0,190.1102,1701103822000,124,
AAPL,190.0962,190.0962,190.0962,190.0962,1133.0,190.0964,1701103823000,7,
AAPL,190.0977,190.0977,190.09,190.095,857.0,190.0943,1701103824000,12,
AAPL,190.09,190.0901,190.09,190.0901,1911.0,190.0905,1701103825000,38,
AAPL,190.091,190.091,190.0879,190.0879,2589.0,190.0901,1701103826000,36,
AAPL,190.095,190.095,190.09,190.0902,1506.0,190.0934,1701103827000,11,
AAPL,190.09,190.09,190.08,190.085,2930.0,190.0875,1701103829000,23,
AAPL,190.088,190.1,190.088,190.1,3422.0,190.0981,1701103830000,44,
AAPL,190.1002,190.1082,190.1002,190.1029,500.0,190.1004,1701103831000,11,
AAPL,190.11,190.11,190.1,190.1,1300.0,190.1085,1701103832000,3,
AAPL,190.105,190.1099,190.105,190.1099,665.0,190.1071,1701103834000,14,
AAPL,190.11,190.12,190.11,190.115,1753.0,190.1133,1701103835000,16,
AAPL,190.115,190.12,190.115,190.12,1126.0,190.1165,1701103836000,22,
AAPL,190.115,190.1199,190.1149,190.115,1751.0,190.1164,1701103837000,10,
AAPL,190.11,190.1173,190.11,190.1119,1505.0,190.1128,1701103838000,15,
AAPL,190.1199,190.1199,190.1199,190.1199,335.0,190.1186,1701103839000,12,
AAPL,190.11,190.11,190.1,190.11,6171.0,190.1098,1701103840000,70,
AAPL,190.1145,190.1145,190.1145,190.1145,447.0,190.1148,1701103841000,5,
AAPL,190.1199,190.1199,190.11,190.11,1334.0,190.1139,1701103842000,16,
AAPL,190.105,190.1199,190.09,190.1199,2701.0,190.1013,1701103843000,59,
AAPL,190.1182,190.1299,190.095,190.1299,1520.0,190.1168,1701103845000,16,
AAPL,190.13,190.13,190.1298,190.13,315.0,190.1299,1701103846000,5,
AAPL,190.125,190.125,190.125,190.125,308.0,190.125,1701103847000,8,
AAPL,190.125,190.125,190.125,190.125,229.0,190.125,1701103848000,5,
AAPL,190.1273,190.1273,190.1273,190.1273,100.0,190.1273,1701103849000,1,
AAPL,190.125,190.1263,190.125,190.1263,327.0,190.1254,1701103850000,6,
AAPL,190.13,190.13,190.13,190.13,1028.0,190.1298,1701103851000,6,
AAPL,190.125,190.125,190.125,190.125,429.0,190.1249,1701103853000,11,
AAPL,190.125,190.13,190.125,190.13,1190.0,190.1263,1701103854000,23,
AAPL,190.125,190.125,190.12,190.12,861.0,190.1244,1701103855000,11,
AAPL,190.125,190.125,190.125,190.125,533.0,190.125,1701103856000,4,
AAPL,190.1201,190.125,190.115,190.12,4177.0,190.1208,1701103857000,46,
AAPL,190.1118,190.12,190.095,190.095,4634.0,190.1056,1701103858000,37,
AAPL,190.095,190.1,190.09,190.1,2535.0,190.0942,1701103859000,29,
AAPL,190.09,190.09,190.085,190.085,2993.0,190.0884,1701103860000,26,
AAPL,190.0802,190.09,190.08,190.0853,4067.0,190.0829,1701103861000,46,
AAPL,190.09,190.1,190.09,190.1,520.0,190.0929,1701103862000,8,
AAPL,190.1,190.1,190.1,190.1,202.0,190.0884,1701103863000,9,
AAPL,190.099,190.1,190.099,190.1,4166.0,190.0999,1701103864000,43,
AAPL,190.1,190.1,190.095,190.1,900.0,190.0981,1701103865000,8,
AAPL,190.09,190.09,190.09,190.09,919.0,190.0901,1701103867000,21,
AAPL,190.08,190.09,190.08,190.085,643.0,190.0866,1701103868000,9,
AAPL,190.08,190.08,190.08,190.08,2247.0,190.0802,1701103869000,30,
AAPL,190.075,190.075,190.075,190.075,722.0,190.0752,1701103871000,8,
AAPL,190.07,190.0742,190.06,190.07,4574.0,190.0696,1701103872000,35,
AAPL,190.06,190.06,190.06,190.06,667.0,190.0622,1701103873000,15,
AAPL,190.06,190.06,190.06,190.06,1147.0,190.06,1701103874000,15,
AAPL,190.06,190.06,190.05,190.05,402.0,190.055,1701103875000,9,
AAPL,190.04,190.04,190.02,190.0213,1840.0,190.024,1701103876000,24,
AAPL,190.025,190.025,190.025,190.025,1067.0,190.0249,1701103878000,2,
AAPL,190.0285,190.0285,190.0285,190.0285,584.0,190.0279,1701103879000,5,
AAPL,190.025,190.03,190.025,190.03,3712.0,190.0298,1701103880000,37,
AAPL,190.0301,190.0301,190.0301,190.0301,247.0,190.0302,1701103881000,6,
AAPL,190.03,190.03,190.03,190.03,680.0,190.0302,1701103882000,12,
AAPL,190.025,190.025,190.025,190.025,877.0,190.0255,1701103883000,5,
AAPL,190.025,190.025,190.02,190.02,1170.0,190.0205,1701103884000,23,
AAPL,190.014,190.02,190.014,190.02,1024.0,190.0173,1701103885000,15,
AAPL,190.03,190.0324,190.025,190.025,2692.0,190.0261,1701103886000,14,
AAPL,190.035,190.035,190.035,190.035,141.0,190.0358,1701103887000,2,
AAPL,190.04,190.085,190.04,190.085,6486.0,190.0632,1701103888000,73,
AAPL,190.09,190.095,190.09,190.09,944.0,190.0905,1701103890000,25,
AAPL,190.1,190.105,190.08,190.1,7525.0,190.0953,1701103891000,50,
AAPL,190.08,190.1,190.08,190.1,4278.0,190.0974,1701103892000,57,
AAPL,190.1,190.11,190.0901,190.095,3204.0,190.0991,1701103893000,29,
AAPL,190.1,190.11,190.1,190.1,3463.0,190.1042,1701103894000,40,
AAPL,190.105,190.105,190.105,190.105,1160.0,190.0998,1701103896000,22,
AAPL,190.1,190.1,190.0911,190.0911,571.0,190.0959,1701103897000,8,
AAPL,190.095,190.095,190.095,190.095,624.0,190.095,1701103898000,5,
AAPL,190.0998,190.1,190.095,190.095,4497.0,190.0985,1701103900000,31,
AAPL,190.11,190.11,190.1,190.1021,1185.0,190.1041,1701103901000,19,
AAPL,190.105,190.105,190.105,190.105,240.0,190.1042,1701103902000,5,
AAPL,190.105,190.105,190.105,190.105,416.0,190.105,1701103903000,4,
AAPL,190.105,190.14,190.105,190.13,14027.0,190.1202,1701103904000,116,
AAPL,190.135,190.1386,190.13,190.13,2145.0,190.1358,1701103905000,7,
AAPL,190.135,190.135,190.135,190.135,501.0,190.135,1701103906000,3,
AAPL,190.135,190.135,190.135,190.135,499.0,190.136,1701103907000,6,
AAPL,190.1358,190.1358,190.1358,190.1358,562.0,190.1357,1701103908000,4,
AAPL,190.1301,190.1399,190.1301,190.1399,760.0,190.1324,1701103909000,5,
AAPL,190.135,190.135,190.135,190.135,952.0,190.1349,1701103910000,11,
AAPL,190.135,190.135,190.125,190.13,5078.0,190.1308,1701103911000,58,
AAPL,190.135,190.135,190.1334,190.1334,1620.0,190.134,1701103912000,8,
AAPL,190.135,190.135,190.13,190.13,530.0,190.1314,1701103913000,15,
AAPL,190.135,190.135,190.135,190.135,538.0,190.1351,1701103914000,8,
AAPL,190.14,190.14,190.12,190.12,3804.0,190.1251,1701103915000,29,
AAPL,190.1137,190.115,190.11,190.115,921.0,190.1127,1701103916000,11,
AAPL,190.115,190.115,190.115,190.115,1066.0,190.115,1701103917000,4,
AAPL,190.115,190.12,190.115,190.115,913.0,190.1185,1701103918000,18,
AAPL,190.115,190.12,190.115,190.1199,1304.0,190.1161,1701103920000,8,
AAPL,190.13,190.13,190.13,190.13,159.0,190.1299,1701103921000,5,
AAPL,190.1299,190.1299,190.1299,190.1299,509.0,190.1289,1701103922000,10,
AAPL,190.1212,190.1212,190.1212,190.1212,264.0,190.1212,1701103923000,2,
AAPL,190.125,190.125,190.125,190.125,379.0,190.1253,1701103924000,7,
AAPL,190.12,190.12,190.11,190.115,2351.0,190.1154,1701103925000,23,
AAPL,190.1103,190.1103,190.1103,190.1103,586.0,190.1104,1701103926000,5,
AAPL,190.1119,190.1121,190.1119,190.1121,331.0,190.1121,1701103927000,6,
AAPL,190.12,190.12,190.1142,190.1142,201.0,190.1171,1701103928000,3,
AAPL,190.115,190.115,190.1137,190.1137,1121.0,190.1136,1701103929000,4,
AAPL,190.11,190.11,190.1,190.1,5125.0,190.1073,1701103930000,65,
AAPL,190.1,190.122,190.1,190.122,2799.0,190.11,1701103932000,29,
AAPL,190.12,190.12,190.1093,190.1093,1960.0,190.1148,1701103933000,18,
AAPL,190.105,190.105,190.105,190.105,1122.0,190.105,1701103934000,5,
AAPL,190.11,190.11,190.11,190.11,117.0,190.109,1701103935000,6,
AAPL,190.1,190.105,190.1,190.105,212.0,190.1024,1701103936000,5,
AAPL,190.105,190.105,190.105,190.105,101.0,190.105,1701103938000,2,
AAPL,190.1001,190.105,190.1,190.1,1453.0,190.0998,1701103939000,17,
AAPL,190.1,190.105,190.1,190.1,2056.0,190.1029,1701103940000,15,
AAPL,190.1,190.1,190.1,190.1,818.0,190.1006,1701103942000,10,
AAPL,190.105,190.105,190.105,190.105,161.0,190.1038,1701103944000,3,
AAPL,190.105,190.11,190.1,190.11,4391.0,190.1094,1701103945000,61,
AAPL,190.1,190.1,190.1,190.1,447.0,190.1,1701103946000,6,
AAPL,190.105,190.105,190.1029,190.1029,808.0,190.1044,1701103947000,4,
AAPL,190.11,190.11,190.1,190.1,413.0,190.1075,1701103950000,14,
AAPL,190.1,190.1,190.1,190.1,1243.0,190.0999,1701103951000,18,
AAPL,190.0988,190.0988,190.0988,190.0988,212.0,190.0987,1701103952000,4,
AAPL,190.1,190.1,190.1,190.1,860.0,190.0999,1701103953000,22,
AAPL,190.095,190.095,190.095,190.095,313.0,190.0956,1701103954000,4,
AAPL,190.105,190.105,190.105,190.105,251.0,190.0984,1701103956000,3,
AAPL,190.105,190.105,190.105,190.105,217.0,190.1059,1701103957000,8,
AAPL,190.1091,190.1091,190.105,190.105,975.0,190.1075,1701103958000,9,
AAPL,190.1,190.1,190.09,190.095,2052.0,190.0961,1701103959000,17,
AAPL,190.095,190.096,190.095,190.096,512.0,190.0947,1701103960000,5,
AAPL,190.0998,190.1,190.0998,190.1,641.0,190.0995,1701103961000,9,
AAPL,190.105,190.105,190.1027,190.1027,456.0,190.1024,1701103963000,14,
AAPL,190.1,190.1,190.1,190.1,463.0,190.0996,1701103964000,11,
AAPL,190.095,190.105,190.095,190.105,780.0,190.1031,1701103965000,4,
AAPL,190.105,190.105,190.105,190.105,195.0,190.1051,1701103966000,5,
AAPL,190.11,190.11,190.1,190.1,300.0,190.1033,1701103967000,2,
AAPL,190.1,190.1,190.1,190.1,233.0,190.101,1701103969000,7,
AAPL,190.11,190.11,190.105,190.11,2306.0,190.1095,1701103970000,23,
AAPL,190.12,190.12,190.12,190.12,150.0,190.1193,1701103972000,9,
AAPL,190.12,190.14,190.12,190.135,3467.0,190.1322,1701103973000,40,
AAPL,190.1499,190.15,190.14,190.145,3734.0,190.1451,1701103974000,40,
AAPL,190.15,190.18,190.15,190.18,65004.0,190.1527,1701103975000,148,
AAPL,190.18,190.1877,190.175,190.182,2516.0,190.1806,1701103976000,24,
AAPL,190.18,190.19,190.18,190.18,4768.0,190.1814,1701103977000,53,
AAPL,190.1882,190.1882,190.1882,190.1882,124.0,190.1876,1701103978000,3,
AAPL,190.1884,190.19,190.1884,190.19,1313.0,190.189,1701103979000,17,
AAPL,190.19,190.195,190.19,190.195,3280.0,190.1909,1701103980000,25,
AAPL,190.19,190.2,190.19,190.2,2103.0,190.1954,1701103981000,22,
AAPL,190.195,190.2,190.17,190.17,16087.0,190.1926,1701103982000,199,
AAPL,190.175,190.18,190.175,190.18,890.0,190.1812,1701103983000,20,
AAPL,190.1802,190.1802,190.1802,190.1802,100.0,190.1802,1701103984000,1,
AAPL,190.185,190.185,190.1827,190.1827,701.0,190.1843,1701103985000,3,
AAPL,190.18,190.18,190.18,190.18,126.0,190.18,1701103986000,2,
AAPL,190.185,190.185,190.185,190.185,718.0,190.1849,1701103987000,4,
AAPL,190.185,190.19,190.185,190.1899,1063.0,190.1893,1701103989000,6,
AAPL,190.19,190.19,190.185,190.185,377.0,190.1867,1701103990000,9,
AAPL,190.19,190.2,190.19,190.2,4165.0,190.1912,1701103991000,21,
AAPL,190.1983,190.1983,190.19,190.195,3272.0,190.1943,1701103992000,31,
AAPL,190.195,190.1988,190.195,190.1985,1448.0,190.1969,1701103993000,20,
AAPL,190.19,190.191,190.19,190.191,365.0,190.1944,1701103995000,11,
AAPL,190.195,190.2,190.19,190.19,382.0,190.1951,1701103996000,12,
AAPL,190.1999,190.1999,190.1999,190.1999,109.0,190.1997,1701103997000,4,
AAPL,190.195,190.195,190.195,190.195,392.0,190.1958,1701103998000,8,
AAPL,190.19,190.21,190.19,190.195,7275.0,190.2001,1701103999000,73,
AAPL,190.195,190.195,190.195,190.195,474.0,190.1954,1701104000000,7,
AAPL,190.195,190.195,190.195,190.195,1278.0,190.1951,1701104001000,6,
AAPL,190.19,190.195,190.18,190.19,13659.0,190.1899,1701104002000,57,
AAPL,190.19,190.19,190.19,190.19,145.0,190.1873,1701104003000,5,
AAPL,190.19,190.2,190.19,190.1912,837.0,190.1923,1701104004000,22,
AAPL,190.1901,190.2,190.1901,190.2,312.0,190.1947,1701104005000,7,
AAPL,190.197,190.21,190.197,190.21,3081.0,190.1989,1701104006000,18,
AAPL,190.21,190.22,190.205,190.21,5124.0,190.2089,1701104007000,60,
AAPL,190.23,190.23,190.2175,190.2175,1936.0,190.2233,1701104008000,15,
AAPL,190.215,190.215,190.21,190.21,1379.0,190.2142,1701104009000,8,
AAPL,190.215,190.215,190.21,190.21,504.0,190.2136,1701104010000,6,
AAPL,190.21,190.21,190.195,190.205,4845.0,190.2023,1701104011000,53,
AAPL,190.2077,190.22,190.2077,190.2177,589.0,190.2137,1701104012000,9,
AAPL,190.2104,190.2104,190.21,190.21,802.0,190.2106,1701104013000,6,
AAPL,190.205,190.21,190.205,190.21,841.0,190.2043,1701104015000,8,
AAPL,190.2015,190.2015,190.2015,190.2015,215.0,190.2016,1701104016000,6,
AAPL,190.205,190.205,190.2,190.201,1221.0,190.2022,1701104017000,11,
AAPL,190.205,190.2077,190.2002,190.2077,1314.0,190.2047,1701104018000,6,
AAPL,190.2,190.2079,190.2,190.2,387.0,190.2033,1701104019000,7,
AAPL,190.2075,190.2075,190.2075,190.2075,124.0,190.2067,1701104020000,5,
AAPL,190.2023,190.2023,190.2023,190.2023,217.0,190.2037,1701104021000,6,
AAPL,190.205,190.205,190.205,190.205,1005.0,190.205,1701104022000,4,
AAPL,190.2099,190.2099,190.195,190.195,2702.0,190.2003,1701104023000,33,
AAPL,190.19,190.19,190.18,190.19,1725.0,190.1881,1701104024000,31,
AAPL,190.1892,190.1892,190.18,190.185,1040.0,190.1814,1701104025000,14,
AAPL,190.1864,190.1864,190.1864,190.1864,102.0,190.1864,1701104027000,2,
AAPL,190.185,190.185,190.1804,190.1804,592.0,190.1822,1701104028000,10,
AAPL,190.19,190.19,190.1888,190.1888,1405.0,190.1896,1701104029000,8,
AAPL,190.186,190.186,190.186,190.186,571.0,190.1857,1701104031000,5,
AAPL,190.1861,190.1861,190.185,190.185,758.0,190.1847,1701104032000,6,
AAPL,190.1899,190.19,190.1899,190.19,574.0,190.1899,1701104033000,3,
AAPL,190.18,190.185,190.17,190.18,4617.0,190.1807,1701104035000,55,
AAPL,190.19,190.2,190.185,190.185,2021.0,190.1943,1701104037000,34,
AAPL,190.21,190.21,190.21,190.21,883.0,190.2102,1701104038000,16,
AAPL,190.2199,190.2199,190.215,190.215,1384.0,190.2155,1701104039000,10,
AAPL,190.215,190.215,190.21,190.21,1227.0,190.2104,1701104040000,14,
AAPL,190.2102,190.2102,190.21,190.21,392.0,190.2103,1701104042000,13,
AAPL,190.22,190.22,190.2109,190.2109,1032.0,190.2134,1701104043000,8,
AAPL,190.2153,190.2153,190.21,190.215,2388.0,190.2132,1701104044000,31,
AAPL,190.21,190.21,190.21,190.21,152.0,190.2093,1701104045000,6,
AAPL,190.205,190.205,190.205,190.205,278.0,190.2009,1701104046000,5,
AAPL,190.21,190.2113,190.21,190.2113,1166.0,190.2102,1701104048000,15,
AAPL,190.21,190.21,190.21,190.21,269.0,190.2103,1701104049000,5,
AAPL,190.22,190.22,190.21,190.21,1075.0,190.2125,1701104050000,17,
AAPL,190.215,190.215,190.2092,190.2092,1275.0,190.2121,1701104051000,6,
AAPL,190.205,190.205,190.205,190.205,6499.0,190.205,1701104052000,11,
AAPL,190.21,190.21,190.21,190.21,1022.0,190.21,1701104053000,9,
AAPL,190.21,190.21,190.21,190.21,221.0,190.211,1701104054000,6,
AAPL,190.2,190.205,190.2,190.2,2195.0,190.2007,1701104055000,34,
AAPL,190.205,190.205,190.205,190.205,318.0,190.202,1701104056000,11,
AAPL,190.21,190.22,190.21,190.21,1471.0,190.2131,1701104059000,17,
AAPL,190.215,190.22,190.2101,190.215,668.0,190.215,1701104060000,12,
AAPL,190.215,190.218,190.215,190.218,387.0,190.2162,1701104061000,6,
AAPL,190.2101,190.215,190.2101,190.215,300.0,190.2134,1701104063000,2,
AAPL,190.2101,190.215,190.2101,190.215,705.0,190.2136,1701104064000,7,
