ts_recv,raw_symbol,expiration,instrument_class,strike_price,underlying,instrument_id,time,diff
1712275200000000000,"ESZ7 C2300",1829053800000000000,"C",2300.0,"ESZ7",220997,1721398215586,1
1712275200000000000,"ESH5 P5700",1742563800000000000,"P",5700.0,"ESH5",749172,1721398215586,1
1712275200000000000,"ESH5 C5150",1742563800000000000,"C",5150.0,"ESH5",42371188,1721398215586,1
1712275200000000000,"ESH5 P5300",1742563800000000000,"P",5300.0,"ESH5",497721,1721398215586,1
1712275200000000000,"UD:1V: 12 2520080",1712354340000000000,"T",9223372036.854776,"",2520080,1721398215586,1
1712275200000000000,"ESZ7 P5800",1829053800000000000,"P",5800.0,"ESZ7",559457,1721398215586,1
1712275200000000000,"ESZ8 P2800",1860503400000000000,"P",2800.0,"ESZ8",42341583,1721398215586,1
1712275200000000000,"ESH6 C5400",1774013400000000000,"C",5400.0,"ESH6",42429009,1721398215586,1
1712275200000000000,"ESZ5 C7300",1766154600000000000,"C",7300.0,"ESZ5",42252951,1721398215586,1
1712275200000000000,"ESZ8 P6200",1860503400000000000,"P",6200.0,"ESZ8",42342179,1721398215586,1
1712275200000000000,"ESZ4 P1800",1734705000000000000,"P",1800.0,"ESZ4",218413,1721398215586,1
1712275200000000000,"ESM4 P5630",1718976600000000000,"P",5630.0,"ESM4",42396751,1721398215586,1
1712275200000000000,"UD:1V: GN 2681204",1712354340000000000,"T",9223372036.854776,"",2681204,1721398215586,1
1712275200000000000,"ESM4 C5570",1718976600000000000,"C",5570.0,"ESM4",42396816,1721398215586,1
1712275200000000000,"UD:1V: GN 2764765",1712354340000000000,"T",9223372036.854776,"",2764765,1721398215586,1
1712275200000000000,"ESZ5 C6700",1766154600000000000,"C",6700.0,"ESZ5",273454,1721398215586,1
1712323963647192319,"UD:1V: VT 2789809",1712354340000000000,"T",9223372036.854776,"",2789809,1721398215586,1
1712275200000000000,"ESM4 C6300",1718976600000000000,"C",6300.0,"ESM4",756484,1721398215586,1
1712275200000000000,"UD:1V: 12 2761869",1712354340000000000,"T",9223372036.854776,"",2761869,1721398215586,1
1712275200000000000,"ESH5 P1300",1742563800000000000,"P",1300.0,"ESH5",793311,1721398215586,1
1712275200000000000,"UD:1V: SG 2538004",1712354340000000000,"T",9223372036.854776,"",2538004,1721398215586,1
1712275200000000000,"UD:1V: SG 2622706",1712354340000000000,"T",9223372036.854776,"",2622706,1721398215586,1
1712275200000000000,"UD:1V: VT 2623831",1712354340000000000,"T",9223372036.854776,"",2623831,1721398215586,1
1712275200000000000,"ESU5 C7300",1758288600000000000,"C",7300.0,"ESU5",42248187,1721398215586,1
1712275200000000000,"UD:1V: GN 2541717",1712354340000000000,"T",9223372036.854776,"",2541717,1721398215586,1
1712275200000000000,"UD:1V: 13 2742711",1712354340000000000,"T",9223372036.854776,"",2742711,1721398215586,1
1712275200000000000,"ESM4 P5325",1718976600000000000,"P",5325.0,"ESM4",42426730,1721398215586,1
1712275200000000000,"ESM4 P2700",1718976600000000000,"P",2700.0,"ESM4",171006,1721398215586,1
1712275200000000000,"UD:1V: GN 2521532",1712174400000000000,"T",9223372036.854776,"",2521532,1721398215586,1
1712275200000000000,"ESM4 P0900",1718976600000000000,"P",900.0,"ESM4",623021,1721398215586,1
1712275200000000000,"ESU4 P3600",1726839000000000000,"P",3600.0,"ESU4",605048,1721398215586,1
1712275200000000000,"UD:1V: GN 2558441",1712354340000000000,"T",9223372036.854776,"",2558441,1721398215586,1
1712275200000000000,"ESU5 P7400",1758288600000000000,"P",7400.0,"ESU5",42189151,1721398215586,1
1712275200000000000,"ESM4 P2100",1718976600000000000,"P",2100.0,"ESM4",667722,1721398215586,1
1712275200000000000,"UD:1V: BO 2621703",1712354340000000000,"T",9223372036.854776,"",2621703,1721398215586,1
1712275200000000000,"ESM4 P5275",1718976600000000000,"P",5275.0,"ESM4",42429669,1721398215586,1
1712275200000000000,"ESM4 P7400",1718976600000000000,"P",7400.0,"ESM4",42315422,1721398215586,1
1712275200000000000,"UD:1V: GN 2765967",1712354340000000000,"T",9223372036.854776,"",2765967,1721398215586,1
1712275200000000000,"UD:1V: 12 2529905",1712354340000000000,"T",9223372036.854776,"",2529905,1721398215586,1
1712275200000000000,"UD:1V: GN 2681055",1712354340000000000,"T",9223372036.854776,"",2681055,1721398215586,1
1712275200000000000,"UD:1V: SG 2622223",1712354340000000000,"T",9223372036.854776,"",2622223,1721398215586,1
1712344108844502377,"UD:1V: GN 2801918",1712354340000000000,"T",9223372036.854776,"",2801918,1721398215586,1
1712275200000000000,"ESM4 C5150",1718976600000000000,"C",5150.0,"ESM4",4163559,1721398215586,1
1712275200000000000,"ESU5 C5400",1758288600000000000,"C",5400.0,"ESU5",42195935,1721398215586,1
1712275200000000000,"ESM5 C4600",1750426200000000000,"C",4600.0,"ESM5",341412,1721398215586,1
1712275200000000000,"ESM5 C5800",1750426200000000000,"C",5800.0,"ESM5",709649,1721398215586,1
1712275200000000000,"UD:1V: HO 2679409",1712354340000000000,"T",9223372036.854776,"",2679409,1721398215586,1
1712275200000000000,"UD:1V: VT 2505050",1712354340000000000,"T",9223372036.854776,"",2505050,1721398215586,1
1712275200000000000,"ESM5 P1300",1750426200000000000,"P",1300.0,"ESM5",774460,1721398215586,1
1712275200000000000,"ESH6 C5800",1774013400000000000,"C",5800.0,"ESH6",42431191,1721398215586,1
1712275200000000000,"UD:1V: VT 2628428",1712354340000000000,"T",9223372036.854776,"",2628428,1721398215586,1
1712275200000000000,"ESU4 C5800",1726839000000000000,"C",5800.0,"ESU4",691350,1721398215586,1
1712275200000000000,"ESM5 C5200",1750426200000000000,"C",5200.0,"ESM5",602837,1721398215586,1
1712275200000000000,"UD:1V: GN 2534290",1712354340000000000,"T",9223372036.854776,"",2534290,1721398215586,1
1712275200000000000,"ESZ4 P3450",1734705000000000000,"P",3450.0,"ESZ4",42295502,1721398215586,1
1712275200000000000,"ESZ6 P6600",1797604200000000000,"P",6600.0,"ESZ6",4110424,1721398215586,1
1712319312566202270,"UD:1V: GN 2786322",1712354340000000000,"T",9223372036.854776,"",2786322,1721398215586,1
1712275200000000000,"ESM4 P5545",1718976600000000000,"P",5545.0,"ESM4",42397127,1721398215586,1
1712275200000000000,"UD:1V: VT 2513192",1712354340000000000,"T",9223372036.854776,"",2513192,1721398215586,1
1712346901315996356,"UD:1V: ST 2803105",1712354340000000000,"T",9223372036.854776,"",2803105,1721398215586,1
1712275200000000000,"UD:1V: BO 2621680",1712354340000000000,"T",9223372036.854776,"",2621680,1721398215586,1
1712275200000000000,"UD:1V: BO 2680761",1712354340000000000,"T",9223372036.854776,"",2680761,1721398215586,1
1712275200000000000,"ESH6 C6600",1774013400000000000,"C",6600.0,"ESH6",42428250,1721398215586,1
1712340164057906165,"UD:1V: 3W 2800397",1712354340000000000,"T",9223372036.854776,"",2800397,1721398215586,1
1712275200000000000,"ESM4 C6350",1718976600000000000,"C",6350.0,"ESM4",42419911,1721398215586,1
1712275200000000000,"UD:1V: 12 2508125",1712354340000000000,"T",9223372036.854776,"",2508125,1721398215586,1
1712275200000000000,"UD:1V: SG 2527426",1712354340000000000,"T",9223372036.854776,"",2527426,1721398215586,1
1712275200000000000,"UD:1V: VT 2523155",1712354340000000000,"T",9223372036.854776,"",2523155,1721398215586,1
1712275200000000000,"ESZ7 C2700",1829053800000000000,"C",2700.0,"ESZ7",688230,1721398215586,1
1712275200000000000,"ESZ4 P4150",1734705000000000000,"P",4150.0,"ESZ4",42290860,1721398215586,1
1712275200000000000,"ESZ7 P6400",1829053800000000000,"P",6400.0,"ESZ7",543778,1721398215586,1
1712275200000000000,"ESM4 P5810",1718976600000000000,"P",5810.0,"ESM4",42396793,1721398215586,1
1712275200000000000,"ESM4 P2650",1718976600000000000,"P",2650.0,"ESM4",42214185,1721398215586,1
1712275200000000000,"UD:1V: SG 2514154",1712354340000000000,"T",9223372036.854776,"",2514154,1721398215586,1
1712275200000000000,"ESZ6 P3000",1797604200000000000,"P",3000.0,"ESZ6",640252,1721398215586,1
1712275200000000000,"ESZ5 C2800",1766154600000000000,"C",2800.0,"ESZ5",304456,1721398215586,1
1712275200000000000,"UD:1V: VT 2537744",1712354340000000000,"T",9223372036.854776,"",2537744,1721398215586,1
1712275200000000000,"ESM5 P3900",1750426200000000000,"P",3900.0,"ESM5",328715,1721398215586,1
1712275200000000000,"ESU5 C5900",1758288600000000000,"C",5900.0,"ESU5",42199256,1721398215586,1
1712275200000000000,"UD:1V: VT 2566913",1712354340000000000,"T",9223372036.854776,"",2566913,1721398215586,1
1712275200000000000,"ESU5 C3300",1758288600000000000,"C",3300.0,"ESU5",42198136,1721398215586,1
1712275200000000000,"ESH6 P6800",1774013400000000000,"P",6800.0,"ESH6",42431945,1721398215586,1
1712275200000000000,"ESU4 C4050",1726839000000000000,"C",4050.0,"ESU4",42202845,1721398215586,1
1712275200000000000,"ESM4 P4775",1718976600000000000,"P",4775.0,"ESM4",42431171,1721398215586,1
1712275200000000000,"UD:1V: CO 2742185",1712354340000000000,"T",9223372036.854776,"",2742185,1721398215586,1
1712275200000000000,"ESU4 C1900",1726839000000000000,"C",1900.0,"ESU4",776046,1721398215586,1
1712277217935832804,"UD:1V: GN 2767929",1712354340000000000,"T",9223372036.854776,"",2767929,1721398215586,1
1712275200000000000,"ESM4 P4675",1718976600000000000,"P",4675.0,"ESM4",42427490,1721398215586,1
1712275200000000000,"UD:1V: VT 2540623",1712354340000000000,"T",9223372036.854776,"",2540623,1721398215586,1
1712275200000000000,"UD:1V: VT 2535146",1712354340000000000,"T",9223372036.854776,"",2535146,1721398215586,1
1712275200000000000,"ESZ5 P4000",1766154600000000000,"P",4000.0,"ESZ5",412070,1721398215586,1
1712275200000000000,"UD:1V: GN 2621652",1712354340000000000,"T",9223372036.854776,"",2621652,1721398215586,1
1712275200000000000,"UD:1V: GT 2624325",1712354340000000000,"T",9223372036.854776,"",2624325,1721398215586,1
1712275200000000000,"ESU4 P2600",1726839000000000000,"P",2600.0,"ESU4",416652,1721398215586,1
1712275200000000000,"UD:1V: VT 2507211",1712354340000000000,"T",9223372036.854776,"",2507211,1721398215586,1
1712275200000000000,"ESZ8 C8400",1860503400000000000,"C",8400.0,"ESZ8",42383965,1721398215586,1
1712275200000000000,"ESM4 C1800",1718976600000000000,"C",1800.0,"ESM4",333725,1721398215586,1
1712275200000000000,"ESZ4 P6700",1734705000000000000,"P",6700.0,"ESZ4",272642,1721398215586,1
1712275200000000000,"ESU4 C4000",1726839000000000000,"C",4000.0,"ESU4",446754,1721398215586,1
1712275200000000000,"ESZ4 C5350",1734705000000000000,"C",5350.0,"ESZ4",42290856,1721398215586,1
1712275200000000000,"ESM4 P1400",1718976600000000000,"P",1400.0,"ESM4",616806,1721398215586,1
1712275200000000000,"ESH5 P6150",1742563800000000000,"P",6150.0,"ESH5",42420162,1721398215586,1
1712275200000000000,"ESZ4 C3900",1734705000000000000,"C",3900.0,"ESZ4",434829,1721398215586,1
1712275200000000000,"ESU4 C2700",1726839000000000000,"C",2700.0,"ESU4",192362,1721398215586,1
1712275200000000000,"UD:1V: 12 2535727",1712354340000000000,"T",9223372036.854776,"",2535727,1721398215586,1
1712275200000000000,"ESZ5 P3400",1766154600000000000,"P",3400.0,"ESZ5",307932,1721398215586,1
1712275200000000000,"UD:1V: GN 2521971",1712354340000000000,"T",9223372036.854776,"",2521971,1721398215586,1
1712275200000000000,"UD:1V: VT 2680631",1712354340000000000,"T",9223372036.854776,"",2680631,1721398215586,1
1712275200000000000,"ESZ5 C6800",1766154600000000000,"C",6800.0,"ESZ5",4249046,1721398215586,1
1712275200000000000,"ESM4 C0300",1718976600000000000,"C",300.0,"ESM4",42439018,1721398215586,1
1712275200000000000,"ESU4 C6200",1726839000000000000,"C",6200.0,"ESU4",548426,1721398215586,1
1712275200000000000,"ESH5 P1100",1742563800000000000,"P",1100.0,"ESH5",366359,1721398215586,1
1712275200000000000,"UD:1V: RR 2528330",1712354340000000000,"T",9223372036.854776,"",2528330,1721398215586,1
1712275200000000000,"ESZ6 C3800",1797604200000000000,"C",3800.0,"ESZ6",385393,1721398215586,1
1712275200000000000,"ESZ6 C8100",1797604200000000000,"C",8100.0,"ESZ6",42420172,1721398215586,1
1712275200000000000,"ESZ6 P6800",1797604200000000000,"P",6800.0,"ESZ6",4215052,1721398215586,1
1712275200000000000,"UD:1V: VT 2500695",1712354340000000000,"T",9223372036.854776,"",2500695,1721398215586,1
1712275200000000000,"ESM5 P7000",1750426200000000000,"P",7000.0,"ESM5",42297415,1721398215586,1
1712275200000000000,"ESU4 P4950",1726839000000000000,"P",4950.0,"ESU4",42176539,1721398215586,1
1712275200000000000,"UD:1V: GN 2762075",1712354340000000000,"T",9223372036.854776,"",2762075,1721398215586,1
1712275200000000000,"UD:1V: GN 2767521",1712354340000000000,"T",9223372036.854776,"",2767521,1721398215586,1
1712275200000000000,"ESZ5 P2100",1766154600000000000,"P",2100.0,"ESZ5",347992,1721398215586,1
1712293304229504712,"UD:1V: 12 2772402",1712354340000000000,"T",9223372036.854776,"",2772402,1721398215586,1
1712275200000000000,"ESH6 P2900",1774013400000000000,"P",2900.0,"ESH6",42430446,1721398215586,1
1712275200000000000,"ESU5 P7300",1758288600000000000,"P",7300.0,"ESU5",42203587,1721398215586,1
1712275200000000000,"ESH5 P3000",1742563800000000000,"P",3000.0,"ESH5",243024,1721398215586,1
1712275200000000000,"ESZ4 C5700",1734705000000000000,"C",5700.0,"ESZ4",419753,1721398215586,1
1712275200000000000,"UD:1V: GT 2564722",1712354340000000000,"T",9223372036.854776,"",2564722,1721398215586,1
1712275200000000000,"UD:1V: BO 2621707",1712354340000000000,"T",9223372036.854776,"",2621707,1721398215586,1
1712275200000000000,"ESH5 C5600",1742563800000000000,"C",5600.0,"ESH5",752819,1721398215586,1
1712275200000000000,"UD:1V: ST 2525585",1712354340000000000,"T",9223372036.854776,"",2525585,1721398215586,1
1712275200000000000,"ESZ5 C2700",1766154600000000000,"C",2700.0,"ESZ5",412344,1721398215586,1
1712275200000000000,"ESU5 C4600",1758288600000000000,"C",4600.0,"ESU5",42197599,1721398215586,1
1712275200000000000,"UD:1V: GN 2522725",1712354340000000000,"T",9223372036.854776,"",2522725,1721398215586,1
1712275200000000000,"UD:1V: VT 2507810",1712354340000000000,"T",9223372036.854776,"",2507810,1721398215586,1
1712275200000000000,"UD:1V: VT 2504234",1712354340000000000,"T",9223372036.854776,"",2504234,1721398215586,1
1712275200000000000,"ESM4 C4850",1718976600000000000,"C",4850.0,"ESM4",4163557,1721398215586,1
1712275200000000000,"ESU5 P2400",1758288600000000000,"P",2400.0,"ESU5",42198128,1721398215586,1
1712275200000000000,"ESM5 C4800",1750426200000000000,"C",4800.0,"ESM5",331672,1721398215586,1
1712275200000000000,"ESM4 C4450",1718976600000000000,"C",4450.0,"ESM4",4161491,1721398215586,1
1712275200000000000,"UD:1V: GN 2521015",1712354340000000000,"T",9223372036.854776,"",2521015,1721398215586,1
1712275200000000000,"UD:1V: GT 2540748",1712354340000000000,"T",9223372036.854776,"",2540748,1721398215586,1
1712275200000000000,"UD:1V: GT 2515106",1712354340000000000,"T",9223372036.854776,"",2515106,1721398215586,1
1712347099711085764,"UD:1V: VT 2803204",1712354340000000000,"T",9223372036.854776,"",2803204,1721398215586,1
1712275200000000000,"ESZ7 C8200",1829053800000000000,"C",8200.0,"ESZ7",42368129,1721398215586,1
1712275200000000000,"UD:1V: GN 2553492",1712354340000000000,"T",9223372036.854776,"",2553492,1721398215586,1
1712275200000000000,"UD:1V: VT 2622854",1712354340000000000,"T",9223372036.854776,"",2622854,1721398215586,1
1712275200000000000,"ESU4 C2400",1726839000000000000,"C",2400.0,"ESU4",313770,1721398215586,1
1712275200000000000,"ESM4 C4550",1718976600000000000,"C",4550.0,"ESM4",4161919,1721398215586,1
1712275200000000000,"UD:1V: GN 2767411",1712354340000000000,"T",9223372036.854776,"",2767411,1721398215586,1
1712275200000000000,"ESM4 P4700",1718976600000000000,"P",4700.0,"ESM4",266463,1721398215586,1
1712275200000000000,"ESZ8 C6200",1860503400000000000,"C",6200.0,"ESZ8",42341576,1721398215586,1
1712337766379995064,"UD:1V: VT 2799463",1712354340000000000,"T",9223372036.854776,"",2799463,1721398215586,1
1712275200000000000,"ESZ4 P4850",1734705000000000000,"P",4850.0,"ESZ4",42315368,1721398215586,1
1712275200000000000,"ESU4 C1800",1726839000000000000,"C",1800.0,"ESU4",261014,1721398215586,1
1712275200000000000,"ESZ4 P2400",1734705000000000000,"P",2400.0,"ESZ4",719222,1721398215586,1
1712275200000000000,"ESU4 P3550",1726839000000000000,"P",3550.0,"ESU4",42203290,1721398215586,1
1712275200000000000,"UD:1V: IC 2571707",1712354340000000000,"T",9223372036.854776,"",2571707,1721398215586,1
1712275200000000000,"ESH5 C6900",1742563800000000000,"C",6900.0,"ESH5",42319116,1721398215586,1
1712275200000000000,"ESZ5 P7400",1766154600000000000,"P",7400.0,"ESZ5",42205700,1721398215586,1
1712275200000000000,"ESH6 C3300",1774013400000000000,"C",3300.0,"ESH6",42431949,1721398215586,1
1712275200000000000,"ESZ6 C1800",1797604200000000000,"C",1800.0,"ESZ6",759941,1721398215586,1
1712275200000000000,"ESZ4 P5150",1734705000000000000,"P",5150.0,"ESZ4",42315369,1721398215586,1
1712275200000000000,"ESH5 P4200",1742563800000000000,"P",4200.0,"ESH5",467214,1721398215586,1
1712275200000000000,"UD:1V: VT 2623461",1712354340000000000,"T",9223372036.854776,"",2623461,1721398215586,1
1712275200000000000,"UD:1V: VT 2504411",1712354340000000000,"T",9223372036.854776,"",2504411,1721398215586,1
1712275200000000000,"UD:1V: VT 2542488",1712354340000000000,"T",9223372036.854776,"",2542488,1721398215586,1
1712275200000000000,"ESH5 P3500",1742563800000000000,"P",3500.0,"ESH5",240554,1721398215586,1
1712275200000000000,"ESU5 P5800",1758288600000000000,"P",5800.0,"ESU5",42195929,1721398215586,1
1712275200000000000,"ESH5 C5950",1742563800000000000,"C",5950.0,"ESH5",42371183,1721398215586,1
1712275200000000000,"ESM4 P5150",1718976600000000000,"P",5150.0,"ESM4",4162337,1721398215586,1
1712275200000000000,"ESU4 P1900",1726839000000000000,"P",1900.0,"ESU4",391389,1721398215586,1
1712275200000000000,"UD:1V: SG 2766914",1712354340000000000,"T",9223372036.854776,"",2766914,1721398215586,1
1712346870634615884,"UD:1V: GN 2803092",1712354340000000000,"T",9223372036.854776,"",2803092,1721398215586,1
1712275200000000000,"ESU5 P6900",1758288600000000000,"P",6900.0,"ESU5",42298696,1721398215586,1
1712275200000000000,"UD:1V: GT 2519938",1712354340000000000,"T",9223372036.854776,"",2519938,1721398215586,1
1712275200000000000,"ESZ7 C1200",1829053800000000000,"C",1200.0,"ESZ7",527061,1721398215586,1
1712275200000000000,"ESU4 C2100",1726839000000000000,"C",2100.0,"ESU4",142876,1721398215586,1
1712275200000000000,"UD:1V: VT 2515822",1712354340000000000,"T",9223372036.854776,"",2515822,1721398215586,1
1712275200000000000,"ESZ4 P6000",1734705000000000000,"P",6000.0,"ESZ4",546597,1721398215586,1
1712275200000000000,"ESZ6 C2600",1797604200000000000,"C",2600.0,"ESZ6",354908,1721398215586,1
1712275200000000000,"ESZ5 P6200",1766154600000000000,"P",6200.0,"ESZ5",544343,1721398215586,1
1712275200000000000,"ESU4 P3350",1726839000000000000,"P",3350.0,"ESU4",42176540,1721398215586,1
1712332736733956779,"UD:1V: GN 2796833",1712354340000000000,"T",9223372036.854776,"",2796833,1721398215586,1
1712275200000000000,"UD:1V: BO 2558706",1712354340000000000,"T",9223372036.854776,"",2558706,1721398215586,1
1712275200000000000,"ESZ5 P3800",1766154600000000000,"P",3800.0,"ESZ5",797789,1721398215586,1
1712275200000000000,"UD:1V: GN 2527713",1712354340000000000,"T",9223372036.854776,"",2527713,1721398215586,1
1712275200000000000,"UD:1V: VT 2537450",1712354340000000000,"T",9223372036.854776,"",2537450,1721398215586,1
1712275200000000000,"UD:1V: GN 2523214",1712354340000000000,"T",9223372036.854776,"",2523214,1721398215586,1
1712275200000000000,"ESH5 P1500",1742563800000000000,"P",1500.0,"ESH5",245564,1721398215586,1
1712275200000000000,"UD:1V: 12 2722641",1712354340000000000,"T",9223372036.854776,"",2722641,1721398215586,1
1712275200000000000,"UD:1V: GN 2681179",1712354340000000000,"T",9223372036.854776,"",2681179,1721398215586,1
1712275200000000000,"ESZ4 C7000",1734705000000000000,"C",7000.0,"ESZ4",272933,1721398215586,1
1712275200000000000,"ESH6 P5600",1774013400000000000,"P",5600.0,"ESH6",42426739,1721398215586,1
1712275200000000000,"ESZ4 P3300",1734705000000000000,"P",3300.0,"ESZ4",439860,1721398215586,1
1712275200000000000,"UD:1V: 13 2623609",1712354340000000000,"T",9223372036.854776,"",2623609,1721398215586,1
1712275200000000000,"ESM4 P7000",1718976600000000000,"P",7000.0,"ESM4",42307943,1721398215586,1
1712275200000000000,"UD:1V: GN 2766474",1712354340000000000,"T",9223372036.854776,"",2766474,1721398215586,1
1712275200000000000,"ESZ8 P5900",1860503400000000000,"P",5900.0,"ESZ8",42344653,1721398215586,1
1712275200000000000,"ESH5 P5600",1742563800000000000,"P",5600.0,"ESH5",595194,1721398215586,1
1712275200000000000,"ESZ4 C5050",1734705000000000000,"C",5050.0,"ESZ4",42315302,1721398215586,1
1712275200000000000,"ESU4 C1100",1726839000000000000,"C",1100.0,"ESU4",179560,1721398215586,1
1712275200000000000,"UD:1V: VT 2504441",1712354340000000000,"T",9223372036.854776,"",2504441,1721398215586,1
1712275200000000000,"UD:1V: GN 2542928",1712354340000000000,"T",9223372036.854776,"",2542928,1721398215586,1
1712275200000000000,"ESZ7 C3700",1829053800000000000,"C",3700.0,"ESZ7",583025,1721398215586,1
1712275200000000000,"UD:1V: GN 2503961",1712354340000000000,"T",9223372036.854776,"",2503961,1721398215586,1
1712275200000000000,"ESZ7 C8000",1829053800000000000,"C",8000.0,"ESZ7",274451,1721398215586,1
1712275200000000000,"ESM4 P4000",1718976600000000000,"P",4000.0,"ESM4",172173,1721398215586,1
1712326920785506996,"UD:1V: GN 2792079",1712354340000000000,"T",9223372036.854776,"",2792079,1721398215586,1
1712275200000000000,"UD:1V: VT 2514779",1712354340000000000,"T",9223372036.854776,"",2514779,1721398215586,1
1712275200000000000,"UD:1V: 12 2535850",1712354340000000000,"T",9223372036.854776,"",2535850,1721398215586,1
1712275200000000000,"ESU4 P4550",1726839000000000000,"P",4550.0,"ESU4",42068588,1721398215586,1
1712275200000000000,"ESZ8 P3200",1860503400000000000,"P",3200.0,"ESZ8",42340969,1721398215586,1
1712275200000000000,"UD:1V: GN 2532666",1712354340000000000,"T",9223372036.854776,"",2532666,1721398215586,1
1712275200000000000,"ESH5 P5250",1742563800000000000,"P",5250.0,"ESH5",42333534,1721398215586,1
1712275200000000000,"UD:1V: RR 2720425",1712354340000000000,"T",9223372036.854776,"",2720425,1721398215586,1
1712275200000000000,"UD:1V: BX 2565654",1712354340000000000,"T",9223372036.854776,"",2565654,1721398215586,1
1712275200000000000,"ESZ8 C6500",1860503400000000000,"C",6500.0,"ESZ8",42340959,1721398215586,1
1712275200000000000,"ESH5 P2500",1742563800000000000,"P",2500.0,"ESH5",443602,1721398215586,1
1712275200000000000,"ESU4 P2300",1726839000000000000,"P",2300.0,"ESU4",639138,1721398215586,1
1712275200000000000,"ESZ5 C1300",1766154600000000000,"C",1300.0,"ESZ5",283545,1721398215586,1
1712275200000000000,"ESM4 C1000",1718976600000000000,"C",1000.0,"ESM4",242750,1721398215586,1
1712275200000000000,"ESH6 C6800",1774013400000000000,"C",6800.0,"ESH6",42427507,1721398215586,1
1712275200000000000,"UD:1V: VT 2570151",1712354340000000000,"T",9223372036.854776,"",2570151,1721398215586,1
1712275200000000000,"ESM4 P5575",1718976600000000000,"P",5575.0,"ESM4",42429670,1721398215586,1
1712275200000000000,"UD:1V: XT 2527710",1712354340000000000,"T",9223372036.854776,"",2527710,1721398215586,1
1712275200000000000,"UD:1V: GN 2743357",1712354340000000000,"T",9223372036.854776,"",2743357,1721398215586,1
1712275200000000000,"ESZ4 C6250",1734705000000000000,"C",6250.0,"ESZ4",42352362,1721398215586,1
1712275200000000000,"ESZ7 P1400",1829053800000000000,"P",1400.0,"ESZ7",249776,1721398215586,1
1712275200000000000,"ESM4 P2800",1718976600000000000,"P",2800.0,"ESM4",438628,1721398215586,1
1712275200000000000,"ESZ8 C2400",1860503400000000000,"C",2400.0,"ESZ8",42345225,1721398215586,1
1712275200000000000,"ESH6 P7100",1774013400000000000,"P",7100.0,"ESH6",42431947,1721398215586,1
1712275200000000000,"ESZ6 C7600",1797604200000000000,"C",7600.0,"ESZ6",42301262,1721398215586,1
1712275200000000000,"ESH5 P1000",1742563800000000000,"P",1000.0,"ESH5",786542,1721398215586,1
1712275200000000000,"UD:1V: RR 2532859",1712354340000000000,"T",9223372036.854776,"",2532859,1721398215586,1
1712296872623274732,"UD:1V: GN 2772794",1712354340000000000,"T",9223372036.854776,"",2772794,1721398215586,1
1712275200000000000,"ESM4 C3250",1718976600000000000,"C",3250.0,"ESM4",4161918,1721398215586,1
1712275200000000000,"ESZ7 P6100",1829053800000000000,"P",6100.0,"ESZ7",758092,1721398215586,1
1712275200000000000,"ESU4 P3900",1726839000000000000,"P",3900.0,"ESU4",201930,1721398215586,1
1712275200000000000,"ESZ5 P8000",1766154600000000000,"P",8000.0,"ESZ5",275073,1721398215586,1
1712275200000000000,"ESZ7 C5300",1829053800000000000,"C",5300.0,"ESZ7",557564,1721398215586,1
1712275200000000000,"ESZ7 C2600",1829053800000000000,"C",2600.0,"ESZ7",303574,1721398215586,1
1712275200000000000,"ESH5 C3800",1742563800000000000,"C",3800.0,"ESH5",641259,1721398215586,1
1712275200000000000,"ESZ7 P2600",1829053800000000000,"P",2600.0,"ESZ7",221654,1721398215586,1
1712275200000000000,"ESZ7 C3500",1829053800000000000,"C",3500.0,"ESZ7",656243,1721398215586,1
1712275200000000000,"ESM5 P3700",1750426200000000000,"P",3700.0,"ESM5",352487,1721398215586,1
1712275200000000000,"ESM4 P5320",1718976600000000000,"P",5320.0,"ESM4",42405973,1721398215586,1
1712275200000000000,"UD:1V: GN 2621167",1712354340000000000,"T",9223372036.854776,"",2621167,1721398215586,1
1712275200000000000,"ESM4 P0300",1718976600000000000,"P",300.0,"ESM4",42439019,1721398215586,1
1712275200000000000,"ESZ7 P2500",1829053800000000000,"P",2500.0,"ESZ7",442062,1721398215586,1
1712275200000000000,"UD:1V: GT 2552604",1712354340000000000,"T",9223372036.854776,"",2552604,1721398215586,1
1712346566021654741,"UD:1V: GN 2802949",1712354340000000000,"T",9223372036.854776,"",2802949,1721398215586,1
1712275200000000000,"ESH5 C4150",1742563800000000000,"C",4150.0,"ESH5",42315425,1721398215586,1
1712275200000000000,"ESZ5 P2200",1766154600000000000,"P",2200.0,"ESZ5",464403,1721398215586,1
1712275200000000000,"ESU4 P5600",1726839000000000000,"P",5600.0,"ESU4",590238,1721398215586,1
1712275200000000000,"UD:1V: GT 2551843",1712354340000000000,"T",9223372036.854776,"",2551843,1721398215586,1
1712275200000000000,"ESZ4 C1100",1734705000000000000,"C",1100.0,"ESZ4",602797,1721398215586,1
1712275200000000000,"ESU4 C3350",1726839000000000000,"C",3350.0,"ESU4",42176536,1721398215586,1
1712275200000000000,"ESH5 C5400",1742563800000000000,"C",5400.0,"ESH5",768940,1721398215586,1
1712275200000000000,"ESZ7 C6100",1829053800000000000,"C",6100.0,"ESZ7",358992,1721398215586,1
1712275200000000000,"UD:1V: GN 2762066",1712354340000000000,"T",9223372036.854776,"",2762066,1721398215586,1
